CustomerID,Name,Age,Gender,City,AccountType,AccountOpenDate,LoanID,LoanAmount,InterestRate,TenureMonths,LoanType,LoanStatus,CardID,CardType,CreditLimit,CurrentBalance,LastPaymentDate,CardStatus,TransactionID,TransactionDate,TransactionType,Amount,Merchant
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5103.0,181484.0,10.11,36.0,Home Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9197.0,2024-07-15,Deposit,76432.0,Flipkart
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5103.0,181484.0,10.11,36.0,Home Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9259.0,2024-09-15,Card Swipe,35031.0,Zomato
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9100.0,2024-04-09,Deposit,196654.0,Uber
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9108.0,2024-04-17,Online Payment,69774.0,Swiggy
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9167.0,2024-06-15,Online Payment,115182.0,ATM
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9187.0,2024-07-05,Online Payment,176141.0,Zomato
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9197.0,2024-07-15,Deposit,76432.0,Flipkart
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9259.0,2024-09-15,Card Swipe,35031.0,Zomato
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9100.0,2024-04-09,Deposit,196654.0,Uber
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9108.0,2024-04-17,Online Payment,69774.0,Swiggy
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9167.0,2024-06-15,Online Payment,115182.0,ATM
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9187.0,2024-07-05,Online Payment,176141.0,Zomato
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9197.0,2024-07-15,Deposit,76432.0,Flipkart
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5105.0,942323.0,9.13,36.0,Personal Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9259.0,2024-09-15,Card Swipe,35031.0,Zomato
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9100.0,2024-04-09,Deposit,196654.0,Uber
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9108.0,2024-04-17,Online Payment,69774.0,Swiggy
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9167.0,2024-06-15,Online Payment,115182.0,ATM
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9187.0,2024-07-05,Online Payment,176141.0,Zomato
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9197.0,2024-07-15,Deposit,76432.0,Flipkart
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3113.0,Rupay,239963.0,93610.0,2024-08-21,Active,9259.0,2024-09-15,Card Swipe,35031.0,Zomato
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9100.0,2024-04-09,Deposit,196654.0,Uber
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9108.0,2024-04-17,Online Payment,69774.0,Swiggy
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9167.0,2024-06-15,Online Payment,115182.0,ATM
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9187.0,2024-07-05,Online Payment,176141.0,Zomato
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9197.0,2024-07-15,Deposit,76432.0,Flipkart
1001,Customer_0,58,Male,Delhi,Current,2015-01-01,5110.0,880857.0,9.24,36.0,Car Loan,Closed,3147.0,Visa,223687.0,89588.0,2024-09-24,Closed,9259.0,2024-09-15,Card Swipe,35031.0,Zomato
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3017.0,Amex,167718.0,5949.0,2024-05-17,Active,9055.0,2024-02-24,Deposit,89301.0,ATM
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3017.0,Amex,167718.0,5949.0,2024-05-17,Active,9130.0,2024-05-09,Online Payment,189504.0,Flipkart
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3017.0,Amex,167718.0,5949.0,2024-05-17,Active,9258.0,2024-09-14,Online Payment,182599.0,Swiggy
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3017.0,Amex,167718.0,5949.0,2024-05-17,Active,9264.0,2024-09-20,Online Payment,130249.0,Flipkart
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3021.0,Rupay,153121.0,100235.0,2024-05-21,Closed,9055.0,2024-02-24,Deposit,89301.0,ATM
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3021.0,Rupay,153121.0,100235.0,2024-05-21,Closed,9130.0,2024-05-09,Online Payment,189504.0,Flipkart
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3021.0,Rupay,153121.0,100235.0,2024-05-21,Closed,9258.0,2024-09-14,Online Payment,182599.0,Swiggy
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3021.0,Rupay,153121.0,100235.0,2024-05-21,Closed,9264.0,2024-09-20,Online Payment,130249.0,Flipkart
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3059.0,Visa,136381.0,227053.0,2024-06-28,Closed,9055.0,2024-02-24,Deposit,89301.0,ATM
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3059.0,Visa,136381.0,227053.0,2024-06-28,Closed,9130.0,2024-05-09,Online Payment,189504.0,Flipkart
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3059.0,Visa,136381.0,227053.0,2024-06-28,Closed,9258.0,2024-09-14,Online Payment,182599.0,Swiggy
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3059.0,Visa,136381.0,227053.0,2024-06-28,Closed,9264.0,2024-09-20,Online Payment,130249.0,Flipkart
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3073.0,Visa,144123.0,233828.0,2024-07-12,Blocked,9055.0,2024-02-24,Deposit,89301.0,ATM
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3073.0,Visa,144123.0,233828.0,2024-07-12,Blocked,9130.0,2024-05-09,Online Payment,189504.0,Flipkart
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3073.0,Visa,144123.0,233828.0,2024-07-12,Blocked,9258.0,2024-09-14,Online Payment,182599.0,Swiggy
1002,Customer_1,48,Female,Hyderabad,Current,2015-01-02,5021.0,1219748.0,10.86,12.0,Car Loan,Default,3073.0,Visa,144123.0,233828.0,2024-07-12,Blocked,9264.0,2024-09-20,Online Payment,130249.0,Flipkart
1003,Customer_2,34,Male,Mumbai,Savings,2015-01-03,,,,,,,3014.0,Visa,67254.0,90852.0,2024-05-14,Closed,9201.0,2024-07-19,Online Payment,192117.0,Flipkart
1003,Customer_2,34,Male,Mumbai,Savings,2015-01-03,,,,,,,3045.0,Amex,22869.0,204738.0,2024-06-14,Active,9201.0,2024-07-19,Online Payment,192117.0,Flipkart
1003,Customer_2,34,Male,Mumbai,Savings,2015-01-03,,,,,,,3146.0,Amex,231810.0,82745.0,2024-09-23,Blocked,9201.0,2024-07-19,Online Payment,192117.0,Flipkart
1004,Customer_3,62,Female,Mumbai,Savings,2015-01-04,,,,,,,3052.0,Rupay,78871.0,93468.0,2024-06-21,Closed,9196.0,2024-07-14,Card Swipe,42346.0,Uber
1004,Customer_3,62,Female,Mumbai,Savings,2015-01-04,,,,,,,3052.0,Rupay,78871.0,93468.0,2024-06-21,Closed,9295.0,2024-10-21,Online Payment,126316.0,Bank
1004,Customer_3,62,Female,Mumbai,Savings,2015-01-04,,,,,,,3072.0,MasterCard,207563.0,59101.0,2024-07-11,Blocked,9196.0,2024-07-14,Card Swipe,42346.0,Uber
1004,Customer_3,62,Female,Mumbai,Savings,2015-01-04,,,,,,,3072.0,MasterCard,207563.0,59101.0,2024-07-11,Blocked,9295.0,2024-10-21,Online Payment,126316.0,Bank
1004,Customer_3,62,Female,Mumbai,Savings,2015-01-04,,,,,,,3076.0,MasterCard,183707.0,23049.0,2024-07-15,Blocked,9196.0,2024-07-14,Card Swipe,42346.0,Uber
1004,Customer_3,62,Female,Mumbai,Savings,2015-01-04,,,,,,,3076.0,MasterCard,183707.0,23049.0,2024-07-15,Blocked,9295.0,2024-10-21,Online Payment,126316.0,Bank
1005,Customer_4,27,Female,Mumbai,Current,2015-01-05,5077.0,1053531.0,10.49,24.0,Personal Loan,Default,3123.0,Amex,144046.0,108940.0,2024-08-31,Active,9035.0,2024-02-04,Withdrawal,113355.0,Amazon
1005,Customer_4,27,Female,Mumbai,Current,2015-01-05,5077.0,1053531.0,10.49,24.0,Personal Loan,Default,3123.0,Amex,144046.0,108940.0,2024-08-31,Active,9049.0,2024-02-18,Deposit,84060.0,Uber
1005,Customer_4,27,Female,Mumbai,Current,2015-01-05,5077.0,1053531.0,10.49,24.0,Personal Loan,Default,3123.0,Amex,144046.0,108940.0,2024-08-31,Active,9086.0,2024-03-26,Withdrawal,2896.0,Uber
1005,Customer_4,27,Female,Mumbai,Current,2015-01-05,5077.0,1053531.0,10.49,24.0,Personal Loan,Default,3123.0,Amex,144046.0,108940.0,2024-08-31,Active,9269.0,2024-09-25,Withdrawal,161331.0,Bank
1005,Customer_4,27,Female,Mumbai,Current,2015-01-05,5077.0,1053531.0,10.49,24.0,Personal Loan,Default,3148.0,Rupay,93523.0,38513.0,2024-09-25,Active,9035.0,2024-02-04,Withdrawal,113355.0,Amazon
1005,Customer_4,27,Female,Mumbai,Current,2015-01-05,5077.0,1053531.0,10.49,24.0,Personal Loan,Default,3148.0,Rupay,93523.0,38513.0,2024-09-25,Active,9049.0,2024-02-18,Deposit,84060.0,Uber
1005,Customer_4,27,Female,Mumbai,Current,2015-01-05,5077.0,1053531.0,10.49,24.0,Personal Loan,Default,3148.0,Rupay,93523.0,38513.0,2024-09-25,Active,9086.0,2024-03-26,Withdrawal,2896.0,Uber
1005,Customer_4,27,Female,Mumbai,Current,2015-01-05,5077.0,1053531.0,10.49,24.0,Personal Loan,Default,3148.0,Rupay,93523.0,38513.0,2024-09-25,Active,9269.0,2024-09-25,Withdrawal,161331.0,Bank
1006,Customer_5,40,Female,Mumbai,Current,2015-01-06,5079.0,1364093.0,14.82,12.0,Education Loan,Active,3074.0,Visa,102989.0,26646.0,2024-07-13,Active,9011.0,2024-01-11,Withdrawal,42344.0,Amazon
1006,Customer_5,40,Female,Mumbai,Current,2015-01-06,5079.0,1364093.0,14.82,12.0,Education Loan,Active,3074.0,Visa,102989.0,26646.0,2024-07-13,Active,9068.0,2024-03-08,Withdrawal,34242.0,ATM
1007,Customer_6,58,Male,Bangalore,Current,2015-01-07,5038.0,1646153.0,14.75,12.0,Personal Loan,Closed,3047.0,MasterCard,132296.0,67215.0,2024-06-16,Closed,9013.0,2024-01-13,Deposit,165729.0,Swiggy
1007,Customer_6,58,Male,Bangalore,Current,2015-01-07,5038.0,1646153.0,14.75,12.0,Personal Loan,Closed,3047.0,MasterCard,132296.0,67215.0,2024-06-16,Closed,9131.0,2024-05-10,Card Swipe,92624.0,Swiggy
1007,Customer_6,58,Male,Bangalore,Current,2015-01-07,5038.0,1646153.0,14.75,12.0,Personal Loan,Closed,3047.0,MasterCard,132296.0,67215.0,2024-06-16,Closed,9213.0,2024-07-31,Withdrawal,184903.0,Amazon
1007,Customer_6,58,Male,Bangalore,Current,2015-01-07,5038.0,1646153.0,14.75,12.0,Personal Loan,Closed,3047.0,MasterCard,132296.0,67215.0,2024-06-16,Closed,9246.0,2024-09-02,Deposit,137227.0,Uber
1007,Customer_6,58,Male,Bangalore,Current,2015-01-07,5038.0,1646153.0,14.75,12.0,Personal Loan,Closed,3047.0,MasterCard,132296.0,67215.0,2024-06-16,Closed,9248.0,2024-09-04,Deposit,185197.0,Zomato
1007,Customer_6,58,Male,Bangalore,Current,2015-01-07,5038.0,1646153.0,14.75,12.0,Personal Loan,Closed,3126.0,Amex,144862.0,3373.0,2024-09-03,Closed,9013.0,2024-01-13,Deposit,165729.0,Swiggy
1007,Customer_6,58,Male,Bangalore,Current,2015-01-07,5038.0,1646153.0,14.75,12.0,Personal Loan,Closed,3126.0,Amex,144862.0,3373.0,2024-09-03,Closed,9131.0,2024-05-10,Card Swipe,92624.0,Swiggy
1007,Customer_6,58,Male,Bangalore,Current,2015-01-07,5038.0,1646153.0,14.75,12.0,Personal Loan,Closed,3126.0,Amex,144862.0,3373.0,2024-09-03,Closed,9213.0,2024-07-31,Withdrawal,184903.0,Amazon
1007,Customer_6,58,Male,Bangalore,Current,2015-01-07,5038.0,1646153.0,14.75,12.0,Personal Loan,Closed,3126.0,Amex,144862.0,3373.0,2024-09-03,Closed,9246.0,2024-09-02,Deposit,137227.0,Uber
1007,Customer_6,58,Male,Bangalore,Current,2015-01-07,5038.0,1646153.0,14.75,12.0,Personal Loan,Closed,3126.0,Amex,144862.0,3373.0,2024-09-03,Closed,9248.0,2024-09-04,Deposit,185197.0,Zomato
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3065.0,Visa,156672.0,239833.0,2024-07-04,Closed,9048.0,2024-02-17,Online Payment,149246.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3065.0,Visa,156672.0,239833.0,2024-07-04,Closed,9198.0,2024-07-16,Withdrawal,149054.0,Uber
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3065.0,Visa,156672.0,239833.0,2024-07-04,Closed,9215.0,2024-08-02,Deposit,100486.0,Swiggy
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3065.0,Visa,156672.0,239833.0,2024-07-04,Closed,9228.0,2024-08-15,Withdrawal,26885.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3114.0,MasterCard,268710.0,103691.0,2024-08-22,Blocked,9048.0,2024-02-17,Online Payment,149246.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3114.0,MasterCard,268710.0,103691.0,2024-08-22,Blocked,9198.0,2024-07-16,Withdrawal,149054.0,Uber
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3114.0,MasterCard,268710.0,103691.0,2024-08-22,Blocked,9215.0,2024-08-02,Deposit,100486.0,Swiggy
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3114.0,MasterCard,268710.0,103691.0,2024-08-22,Blocked,9228.0,2024-08-15,Withdrawal,26885.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3119.0,Amex,288799.0,69449.0,2024-08-27,Active,9048.0,2024-02-17,Online Payment,149246.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3119.0,Amex,288799.0,69449.0,2024-08-27,Active,9198.0,2024-07-16,Withdrawal,149054.0,Uber
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3119.0,Amex,288799.0,69449.0,2024-08-27,Active,9215.0,2024-08-02,Deposit,100486.0,Swiggy
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5044.0,59540.0,8.78,12.0,Personal Loan,Active,3119.0,Amex,288799.0,69449.0,2024-08-27,Active,9228.0,2024-08-15,Withdrawal,26885.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3065.0,Visa,156672.0,239833.0,2024-07-04,Closed,9048.0,2024-02-17,Online Payment,149246.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3065.0,Visa,156672.0,239833.0,2024-07-04,Closed,9198.0,2024-07-16,Withdrawal,149054.0,Uber
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3065.0,Visa,156672.0,239833.0,2024-07-04,Closed,9215.0,2024-08-02,Deposit,100486.0,Swiggy
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3065.0,Visa,156672.0,239833.0,2024-07-04,Closed,9228.0,2024-08-15,Withdrawal,26885.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3114.0,MasterCard,268710.0,103691.0,2024-08-22,Blocked,9048.0,2024-02-17,Online Payment,149246.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3114.0,MasterCard,268710.0,103691.0,2024-08-22,Blocked,9198.0,2024-07-16,Withdrawal,149054.0,Uber
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3114.0,MasterCard,268710.0,103691.0,2024-08-22,Blocked,9215.0,2024-08-02,Deposit,100486.0,Swiggy
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3114.0,MasterCard,268710.0,103691.0,2024-08-22,Blocked,9228.0,2024-08-15,Withdrawal,26885.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3119.0,Amex,288799.0,69449.0,2024-08-27,Active,9048.0,2024-02-17,Online Payment,149246.0,Bank
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3119.0,Amex,288799.0,69449.0,2024-08-27,Active,9198.0,2024-07-16,Withdrawal,149054.0,Uber
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3119.0,Amex,288799.0,69449.0,2024-08-27,Active,9215.0,2024-08-02,Deposit,100486.0,Swiggy
1008,Customer_7,38,Male,Mumbai,Current,2015-01-08,5074.0,657274.0,10.82,12.0,Home Loan,Default,3119.0,Amex,288799.0,69449.0,2024-08-27,Active,9228.0,2024-08-15,Withdrawal,26885.0,Bank
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5025.0,1417293.0,11.82,60.0,Personal Loan,Closed,3056.0,MasterCard,221163.0,175150.0,2024-06-25,Active,9091.0,2024-03-31,Deposit,11803.0,Uber
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5025.0,1417293.0,11.82,60.0,Personal Loan,Closed,3056.0,MasterCard,221163.0,175150.0,2024-06-25,Active,9118.0,2024-04-27,Online Payment,185874.0,Swiggy
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5025.0,1417293.0,11.82,60.0,Personal Loan,Closed,3056.0,MasterCard,221163.0,175150.0,2024-06-25,Active,9273.0,2024-09-29,Deposit,158161.0,Flipkart
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5025.0,1417293.0,11.82,60.0,Personal Loan,Closed,3056.0,MasterCard,221163.0,175150.0,2024-06-25,Active,9289.0,2024-10-15,Deposit,181502.0,Bank
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5025.0,1417293.0,11.82,60.0,Personal Loan,Closed,3111.0,Visa,292791.0,201660.0,2024-08-19,Closed,9091.0,2024-03-31,Deposit,11803.0,Uber
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5025.0,1417293.0,11.82,60.0,Personal Loan,Closed,3111.0,Visa,292791.0,201660.0,2024-08-19,Closed,9118.0,2024-04-27,Online Payment,185874.0,Swiggy
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5025.0,1417293.0,11.82,60.0,Personal Loan,Closed,3111.0,Visa,292791.0,201660.0,2024-08-19,Closed,9273.0,2024-09-29,Deposit,158161.0,Flipkart
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5025.0,1417293.0,11.82,60.0,Personal Loan,Closed,3111.0,Visa,292791.0,201660.0,2024-08-19,Closed,9289.0,2024-10-15,Deposit,181502.0,Bank
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5101.0,207164.0,8.36,48.0,Car Loan,Default,3056.0,MasterCard,221163.0,175150.0,2024-06-25,Active,9091.0,2024-03-31,Deposit,11803.0,Uber
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5101.0,207164.0,8.36,48.0,Car Loan,Default,3056.0,MasterCard,221163.0,175150.0,2024-06-25,Active,9118.0,2024-04-27,Online Payment,185874.0,Swiggy
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5101.0,207164.0,8.36,48.0,Car Loan,Default,3056.0,MasterCard,221163.0,175150.0,2024-06-25,Active,9273.0,2024-09-29,Deposit,158161.0,Flipkart
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5101.0,207164.0,8.36,48.0,Car Loan,Default,3056.0,MasterCard,221163.0,175150.0,2024-06-25,Active,9289.0,2024-10-15,Deposit,181502.0,Bank
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5101.0,207164.0,8.36,48.0,Car Loan,Default,3111.0,Visa,292791.0,201660.0,2024-08-19,Closed,9091.0,2024-03-31,Deposit,11803.0,Uber
1009,Customer_8,42,Male,Hyderabad,Current,2015-01-09,5101.0,207164.0,8.36,48.0,Car Loan,Default,3111.0,Visa,292791.0,201660.0,2024-08-19,Closed,9118.0,2024-04-27,Online Payment,185874.0,Swiggy
